AccountID,BillingID,BillingDate,MRR_Amount,SubscriptionTier,AddonUsageSpend
ACC-2341,INV-B2B-802316,2025-07-24,99.0,Starter Cloud,50
ACC-2074,INV-B2B-800496,2025-07-24,649.0,Professional Platform,150
ACC-2375,INV-B2B-802548,2025-07-24,199.0,Growth Suite,0
ACC-2377,INV-B2B-802562,2025-07-24,74.0,Starter Cloud,25
ACC-2133,INV-B2B-800881,2025-07-24,199.0,Growth Suite,0
ACC-2369,INV-B2B-802494,2025-07-24,224.0,Growth Suite,25
ACC-2036,INV-B2B-800215,2025-07-24,74.0,Starter Cloud,25
ACC-2159,INV-B2B-801062,2025-07-24,199.0,Starter Cloud,150
ACC-2228,INV-B2B-801535,2025-07-24,199.0,Growth Suite,0
ACC-2331,INV-B2B-802256,2025-07-24,224.0,Growth Suite,25
ACC-2052,INV-B2B-800317,2025-07-24,849.0,Professional Platform,350
ACC-2362,INV-B2B-802441,2025-07-25,99.0,Starter Cloud,50
ACC-2118,INV-B2B-800788,2025-07-25,199.0,Starter Cloud,150
ACC-2309,INV-B2B-802120,2025-07-25,549.0,Growth Suite,350
ACC-2396,INV-B2B-802683,2025-07-25,49.0,Starter Cloud,0
ACC-2116,INV-B2B-800773,2025-07-25,74.0,Starter Cloud,25
ACC-2165,INV-B2B-801093,2025-07-25,349.0,Growth Suite,150
ACC-2095,INV-B2B-800625,2025-07-25,99.0,Starter Cloud,50
ACC-2170,INV-B2B-801129,2025-07-25,399.0,Starter Cloud,350
ACC-2242,INV-B2B-801618,2025-07-25,199.0,Starter Cloud,150
ACC-2067,INV-B2B-800441,2025-07-25,549.0,Professional Platform,50
ACC-2090,INV-B2B-800586,2025-07-25,224.0,Growth Suite,25
ACC-2189,INV-B2B-801262,2025-07-26,524.0,Professional Platform,25
ACC-2281,INV-B2B-801893,2025-07-26,349.0,Growth Suite,150
ACC-2017,INV-B2B-800106,2025-07-26,499.0,Professional Platform,0
ACC-2286,INV-B2B-801932,2025-07-26,99.0,Starter Cloud,50
ACC-2000,INV-B2B-800005,2025-07-26,349.0,Growth Suite,150
ACC-2130,INV-B2B-800865,2025-07-26,399.0,Starter Cloud,350
ACC-2382,INV-B2B-802613,2025-07-26,1840.0,Enterprise Unlimited,350
ACC-2227,INV-B2B-801527,2025-07-26,399.0,Starter Cloud,350
ACC-2248,INV-B2B-801674,2025-07-26,199.0,Growth Suite,0
ACC-2119,INV-B2B-800796,2025-07-26,199.0,Growth Suite,0
ACC-2307,INV-B2B-802102,2025-07-26,349.0,Growth Suite,150
ACC-2217,INV-B2B-801446,2025-07-26,649.0,Professional Platform,150
ACC-2061,INV-B2B-800390,2025-07-26,99.0,Starter Cloud,50
ACC-2114,INV-B2B-800753,2025-07-27,1540.0,Enterprise Unlimited,50
ACC-2290,INV-B2B-801964,2025-07-27,499.0,Professional Platform,0
ACC-2151,INV-B2B-801010,2025-07-27,399.0,Starter Cloud,350
ACC-2247,INV-B2B-801663,2025-07-27,499.0,Professional Platform,0
ACC-2378,INV-B2B-802571,2025-07-27,549.0,Growth Suite,350
ACC-2158,INV-B2B-801053,2025-07-27,499.0,Professional Platform,0
ACC-2046,INV-B2B-800270,2025-07-27,399.0,Starter Cloud,350
ACC-2324,INV-B2B-802216,2025-07-27,549.0,Professional Platform,50
ACC-2096,INV-B2B-800634,2025-07-27,524.0,Professional Platform,25
ACC-2337,INV-B2B-802297,2025-07-27,1490.0,Enterprise Unlimited,0
ACC-2355,INV-B2B-802397,2025-07-27,549.0,Growth Suite,350
ACC-2016,INV-B2B-800100,2025-07-27,74.0,Starter Cloud,25
ACC-2325,INV-B2B-802224,2025-07-28,1515.0,Enterprise Unlimited,25
ACC-2277,INV-B2B-801858,2025-07-28,49.0,Starter Cloud,0
ACC-2376,INV-B2B-802556,2025-07-28,99.0,Starter Cloud,50
ACC-2308,INV-B2B-802113,2025-07-28,199.0,Growth Suite,0
ACC-2304,INV-B2B-802072,2025-07-28,499.0,Professional Platform,0
ACC-2166,INV-B2B-801096,2025-07-28,199.0,Growth Suite,0
ACC-2091,INV-B2B-800595,2025-07-28,1540.0,Enterprise Unlimited,50
ACC-2240,INV-B2B-801602,2025-07-28,549.0,Professional Platform,50
ACC-2160,INV-B2B-801068,2025-07-28,399.0,Starter Cloud,350
ACC-2269,INV-B2B-801812,2025-07-28,249.0,Growth Suite,50
ACC-2112,INV-B2B-800737,2025-07-28,849.0,Professional Platform,350
ACC-2143,INV-B2B-800948,2025-07-28,499.0,Professional Platform,0
ACC-2370,INV-B2B-802506,2025-07-28,74.0,Starter Cloud,25
ACC-2285,INV-B2B-801922,2025-07-28,74.0,Starter Cloud,25
ACC-2078,INV-B2B-800519,2025-07-28,249.0,Growth Suite,50
ACC-2320,INV-B2B-802191,2025-07-29,224.0,Growth Suite,25
ACC-2186,INV-B2B-801244,2025-07-29,49.0,Starter Cloud,0
ACC-2173,INV-B2B-801150,2025-07-29,224.0,Growth Suite,25
ACC-2374,INV-B2B-802538,2025-07-29,549.0,Growth Suite,350
ACC-2002,INV-B2B-800018,2025-07-29,99.0,Starter Cloud,50
ACC-2162,INV-B2B-801076,2025-07-29,224.0,Growth Suite,25
ACC-2379,INV-B2B-802582,2025-07-29,199.0,Starter Cloud,150
ACC-2191,INV-B2B-801273,2025-07-29,49.0,Starter Cloud,0
ACC-2069,INV-B2B-800456,2025-07-29,1840.0,Enterprise Unlimited,350
ACC-2366,INV-B2B-802465,2025-07-29,549.0,Professional Platform,50
ACC-2332,INV-B2B-802265,2025-07-29,99.0,Starter Cloud,50
ACC-2058,INV-B2B-800361,2025-07-29,849.0,Professional Platform,350
ACC-2261,INV-B2B-801749,2025-07-30,199.0,Growth Suite,0
ACC-2019,INV-B2B-800115,2025-07-30,399.0,Starter Cloud,350
ACC-2071,INV-B2B-800470,2025-07-30,74.0,Starter Cloud,25
ACC-2349,INV-B2B-802364,2025-07-30,649.0,Professional Platform,150
ACC-2348,INV-B2B-802358,2025-07-30,99.0,Starter Cloud,50
ACC-2070,INV-B2B-800464,2025-07-30,249.0,Growth Suite,50
ACC-2381,INV-B2B-802603,2025-07-30,199.0,Growth Suite,0
ACC-2062,INV-B2B-800398,2025-07-30,349.0,Growth Suite,150
ACC-2245,INV-B2B-801640,2025-07-30,349.0,Growth Suite,150
ACC-2318,INV-B2B-802182,2025-07-30,349.0,Growth Suite,150
ACC-2353,INV-B2B-802389,2025-07-30,199.0,Starter Cloud,150
ACC-2266,INV-B2B-801786,2025-07-30,349.0,Growth Suite,150
ACC-2035,INV-B2B-800204,2025-07-31,99.0,Starter Cloud,50
ACC-2257,INV-B2B-801726,2025-07-31,249.0,Growth Suite,50
ACC-2246,INV-B2B-801652,2025-07-31,99.0,Starter Cloud,50
ACC-2101,INV-B2B-800657,2025-07-31,224.0,Growth Suite,25
ACC-2105,INV-B2B-800686,2025-07-31,74.0,Starter Cloud,25
ACC-2048,INV-B2B-800284,2025-07-31,524.0,Professional Platform,25
ACC-2232,INV-B2B-801561,2025-07-31,199.0,Starter Cloud,150
ACC-2021,INV-B2B-800127,2025-07-31,349.0,Growth Suite,150
ACC-2271,INV-B2B-801824,2025-08-01,99.0,Starter Cloud,50
ACC-2008,INV-B2B-800049,2025-08-01,649.0,Professional Platform,150
ACC-2363,INV-B2B-802449,2025-08-01,224.0,Growth Suite,25
ACC-2167,INV-B2B-801103,2025-08-01,1515.0,Enterprise Unlimited,25
ACC-2312,INV-B2B-802144,2025-08-01,99.0,Starter Cloud,50
ACC-2132,INV-B2B-800874,2025-08-01,349.0,Growth Suite,150
ACC-2063,INV-B2B-800410,2025-08-01,549.0,Growth Suite,350
ACC-2241,INV-B2B-801610,2025-08-01,524.0,Professional Platform,25
ACC-2192,INV-B2B-801283,2025-08-01,224.0,Growth Suite,25
ACC-2383,INV-B2B-802622,2025-08-01,849.0,Professional Platform,350
ACC-2029,INV-B2B-800178,2025-08-01,524.0,Professional Platform,25
ACC-2334,INV-B2B-802273,2025-08-01,49.0,Starter Cloud,0
ACC-2145,INV-B2B-800965,2025-08-01,549.0,Professional Platform,50
ACC-2027,INV-B2B-800163,2025-08-01,349.0,Growth Suite,150
ACC-2279,INV-B2B-801875,2025-08-01,74.0,Starter Cloud,25
ACC-2041,INV-B2B-800237,2025-08-02,199.0,Starter Cloud,150
ACC-2299,INV-B2B-802027,2025-08-02,199.0,Growth Suite,0
ACC-2079,INV-B2B-800527,2025-08-02,99.0,Starter Cloud,50
ACC-2168,INV-B2B-801112,2025-08-02,849.0,Professional Platform,350
ACC-2094,INV-B2B-800617,2025-08-02,249.0,Growth Suite,50
ACC-2302,INV-B2B-802050,2025-08-02,74.0,Starter Cloud,25
ACC-2365,INV-B2B-802458,2025-08-02,99.0,Starter Cloud,50
ACC-2077,INV-B2B-800511,2025-08-02,499.0,Professional Platform,0
ACC-2222,INV-B2B-801489,2025-08-02,549.0,Growth Suite,350
ACC-2254,INV-B2B-801704,2025-08-02,99.0,Starter Cloud,50
ACC-2138,INV-B2B-800913,2025-08-02,549.0,Professional Platform,50
ACC-2388,INV-B2B-802641,2025-08-02,249.0,Growth Suite,50
ACC-2182,INV-B2B-801214,2025-08-02,199.0,Starter Cloud,150
ACC-2103,INV-B2B-800674,2025-08-02,549.0,Growth Suite,350
ACC-2204,INV-B2B-801361,2025-08-02,399.0,Starter Cloud,350
ACC-2303,INV-B2B-802061,2025-08-02,549.0,Growth Suite,350
ACC-2197,INV-B2B-801315,2025-08-03,524.0,Professional Platform,25
ACC-2153,INV-B2B-801020,2025-08-03,74.0,Starter Cloud,25
ACC-2030,INV-B2B-800182,2025-08-03,74.0,Starter Cloud,25
ACC-2267,INV-B2B-801795,2025-08-03,549.0,Growth Suite,350
ACC-2335,INV-B2B-802280,2025-08-03,1640.0,Enterprise Unlimited,150
ACC-2148,INV-B2B-800992,2025-08-04,199.0,Growth Suite,0
ACC-2361,INV-B2B-802432,2025-08-04,224.0,Growth Suite,25
ACC-2012,INV-B2B-800079,2025-08-04,199.0,Growth Suite,0
ACC-2149,INV-B2B-801001,2025-08-04,849.0,Professional Platform,350
ACC-2156,INV-B2B-801040,2025-08-04,99.0,Starter Cloud,50
ACC-2249,INV-B2B-801678,2025-08-05,99.0,Starter Cloud,50
ACC-2161,INV-B2B-801070,2025-08-05,649.0,Professional Platform,150
ACC-2011,INV-B2B-800070,2025-08-05,99.0,Starter Cloud,50
ACC-2239,INV-B2B-801593,2025-08-05,524.0,Professional Platform,25
ACC-2305,INV-B2B-802082,2025-08-05,499.0,Professional Platform,0
ACC-2001,INV-B2B-800013,2025-08-05,224.0,Growth Suite,25
ACC-2176,INV-B2B-801179,2025-08-05,199.0,Starter Cloud,150
ACC-2347,INV-B2B-802354,2025-08-05,1540.0,Enterprise Unlimited,50
ACC-2152,INV-B2B-801016,2025-08-05,249.0,Growth Suite,50
ACC-2237,INV-B2B-801580,2025-08-06,649.0,Professional Platform,150
ACC-2146,INV-B2B-800976,2025-08-06,524.0,Professional Platform,25
ACC-2371,INV-B2B-802515,2025-08-06,49.0,Starter Cloud,0
ACC-2127,INV-B2B-800849,2025-08-06,849.0,Professional Platform,350
ACC-2294,INV-B2B-801996,2025-08-06,199.0,Growth Suite,0
ACC-2202,INV-B2B-801346,2025-08-06,1840.0,Enterprise Unlimited,350
ACC-2230,INV-B2B-801549,2025-08-06,549.0,Professional Platform,50
ACC-2384,INV-B2B-802625,2025-08-06,549.0,Professional Platform,50
ACC-2190,INV-B2B-801265,2025-08-07,49.0,Starter Cloud,0
ACC-2066,INV-B2B-800437,2025-08-07,349.0,Growth Suite,150
ACC-2364,INV-B2B-802451,2025-08-07,1640.0,Enterprise Unlimited,150
ACC-2117,INV-B2B-800783,2025-08-07,224.0,Growth Suite,25
ACC-2272,INV-B2B-801826,2025-08-07,399.0,Starter Cloud,350
ACC-2092,INV-B2B-800602,2025-08-08,199.0,Starter Cloud,150
ACC-2293,INV-B2B-801989,2025-08-08,224.0,Growth Suite,25
ACC-2180,INV-B2B-801197,2025-08-08,524.0,Professional Platform,25
ACC-2317,INV-B2B-802174,2025-08-08,74.0,Starter Cloud,25
ACC-2053,INV-B2B-800321,2025-08-08,524.0,Professional Platform,25
ACC-2006,INV-B2B-800039,2025-08-09,199.0,Starter Cloud,150
ACC-2122,INV-B2B-800813,2025-08-09,249.0,Growth Suite,50
ACC-2178,INV-B2B-801189,2025-08-09,199.0,Growth Suite,0
ACC-2171,INV-B2B-801137,2025-08-09,224.0,Growth Suite,25
ACC-2259,INV-B2B-801737,2025-08-10,224.0,Growth Suite,25
ACC-2099,INV-B2B-800651,2025-08-10,1540.0,Enterprise Unlimited,50
ACC-2085,INV-B2B-800560,2025-08-10,399.0,Starter Cloud,350
ACC-2231,INV-B2B-801555,2025-08-10,524.0,Professional Platform,25
ACC-2141,INV-B2B-800939,2025-08-10,849.0,Professional Platform,350
ACC-2226,INV-B2B-801523,2025-08-10,549.0,Professional Platform,50
ACC-2206,INV-B2B-801371,2025-08-10,1840.0,Enterprise Unlimited,350
ACC-2287,INV-B2B-801941,2025-08-11,199.0,Growth Suite,0
ACC-2273,INV-B2B-801834,2025-08-11,399.0,Starter Cloud,350
ACC-2005,INV-B2B-800035,2025-08-11,1640.0,Enterprise Unlimited,150
ACC-2136,INV-B2B-800894,2025-08-11,199.0,Growth Suite,0
ACC-2081,INV-B2B-800539,2025-08-11,849.0,Professional Platform,350
ACC-2056,INV-B2B-800343,2025-08-11,524.0,Professional Platform,25
ACC-2284,INV-B2B-801919,2025-08-11,249.0,Growth Suite,50
ACC-2265,INV-B2B-801780,2025-08-11,549.0,Growth Suite,350
ACC-2313,INV-B2B-802149,2025-08-11,199.0,Growth Suite,0
ACC-2033,INV-B2B-800192,2025-08-11,549.0,Professional Platform,50
ACC-2037,INV-B2B-800222,2025-08-12,49.0,Starter Cloud,0
ACC-2207,INV-B2B-801381,2025-08-12,849.0,Professional Platform,350
ACC-2311,INV-B2B-802133,2025-08-12,99.0,Starter Cloud,50
ACC-2233,INV-B2B-801566,2025-08-12,1840.0,Enterprise Unlimited,350
ACC-2260,INV-B2B-801741,2025-08-12,549.0,Growth Suite,350
ACC-2200,INV-B2B-801332,2025-08-13,99.0,Starter Cloud,50
ACC-2155,INV-B2B-801029,2025-08-13,49.0,Starter Cloud,0
ACC-2051,INV-B2B-800306,2025-08-13,199.0,Starter Cloud,150
ACC-2157,INV-B2B-801047,2025-08-13,74.0,Starter Cloud,25
ACC-2223,INV-B2B-801496,2025-08-13,199.0,Starter Cloud,150
ACC-2310,INV-B2B-802127,2025-08-13,549.0,Growth Suite,350
ACC-2193,INV-B2B-801290,2025-08-13,49.0,Starter Cloud,0
ACC-2054,INV-B2B-800329,2025-08-13,199.0,Growth Suite,0
ACC-2028,INV-B2B-800170,2025-08-13,849.0,Professional Platform,350
ACC-2009,INV-B2B-800058,2025-08-13,1515.0,Enterprise Unlimited,25
ACC-2336,INV-B2B-802286,2025-08-13,74.0,Starter Cloud,25
ACC-2073,INV-B2B-800487,2025-08-13,224.0,Growth Suite,25
ACC-2274,INV-B2B-801840,2025-08-13,99.0,Starter Cloud,50
ACC-2134,INV-B2B-800887,2025-08-13,399.0,Starter Cloud,350
ACC-2219,INV-B2B-801463,2025-08-13,399.0,Starter Cloud,350
ACC-2394,INV-B2B-802675,2025-08-13,649.0,Professional Platform,150
ACC-2139,INV-B2B-800921,2025-08-13,649.0,Professional Platform,150
ACC-2185,INV-B2B-801233,2025-08-13,199.0,Starter Cloud,150
ACC-2289,INV-B2B-801955,2025-08-13,99.0,Starter Cloud,50
ACC-2280,INV-B2B-801884,2025-08-14,99.0,Starter Cloud,50
ACC-2212,INV-B2B-801412,2025-08-14,199.0,Starter Cloud,150
ACC-2350,INV-B2B-802373,2025-08-14,649.0,Professional Platform,150
ACC-2215,INV-B2B-801432,2025-08-14,399.0,Starter Cloud,350
ACC-2326,INV-B2B-802227,2025-08-14,74.0,Starter Cloud,25
ACC-2255,INV-B2B-801707,2025-08-14,99.0,Starter Cloud,50
ACC-2238,INV-B2B-801583,2025-08-14,849.0,Professional Platform,350
ACC-2043,INV-B2B-800247,2025-08-14,224.0,Growth Suite,25
ACC-2300,INV-B2B-802033,2025-08-14,524.0,Professional Platform,25
ACC-2025,INV-B2B-800150,2025-08-14,849.0,Professional Platform,350
ACC-2385,INV-B2B-802630,2025-08-14,249.0,Growth Suite,50
ACC-2390,INV-B2B-802652,2025-08-14,99.0,Starter Cloud,50
ACC-2329,INV-B2B-802242,2025-08-14,849.0,Professional Platform,350
ACC-2137,INV-B2B-800901,2025-08-14,349.0,Growth Suite,150
ACC-2199,INV-B2B-801324,2025-08-14,224.0,Growth Suite,25
ACC-2183,INV-B2B-801223,2025-08-14,99.0,Starter Cloud,50
ACC-2315,INV-B2B-802160,2025-08-14,99.0,Starter Cloud,50
ACC-2010,INV-B2B-800064,2025-08-14,849.0,Professional Platform,350
ACC-2330,INV-B2B-802247,2025-08-14,349.0,Growth Suite,150
ACC-2306,INV-B2B-802089,2025-08-14,224.0,Growth Suite,25
ACC-2065,INV-B2B-800427,2025-08-15,549.0,Growth Suite,350
ACC-2367,INV-B2B-802475,2025-08-15,649.0,Professional Platform,150
ACC-2360,INV-B2B-802426,2025-08-15,99.0,Starter Cloud,50
ACC-2140,INV-B2B-800931,2025-08-15,399.0,Starter Cloud,350
ACC-2373,INV-B2B-802529,2025-08-15,249.0,Growth Suite,50
ACC-2393,INV-B2B-802667,2025-08-15,1515.0,Enterprise Unlimited,25
ACC-2088,INV-B2B-800578,2025-08-15,399.0,Starter Cloud,350
ACC-2380,INV-B2B-802591,2025-08-15,199.0,Growth Suite,0
ACC-2196,INV-B2B-801307,2025-08-15,199.0,Growth Suite,0
ACC-2072,INV-B2B-800477,2025-08-15,224.0,Growth Suite,25
ACC-2218,INV-B2B-801455,2025-08-15,524.0,Professional Platform,25
ACC-2181,INV-B2B-801204,2025-08-15,224.0,Growth Suite,25
ACC-2252,INV-B2B-801693,2025-08-15,224.0,Growth Suite,25
ACC-2007,INV-B2B-800043,2025-08-15,399.0,Starter Cloud,350
ACC-2288,INV-B2B-801948,2025-08-15,49.0,Starter Cloud,0
ACC-2064,INV-B2B-800417,2025-08-15,199.0,Growth Suite,0
ACC-2097,INV-B2B-800638,2025-08-15,99.0,Starter Cloud,50
ACC-2224,INV-B2B-801508,2025-08-15,49.0,Starter Cloud,0
ACC-2080,INV-B2B-800534,2025-08-16,549.0,Growth Suite,350
ACC-2229,INV-B2B-801543,2025-08-16,549.0,Growth Suite,350
ACC-2297,INV-B2B-802013,2025-08-16,399.0,Starter Cloud,350
ACC-2106,INV-B2B-800693,2025-08-16,99.0,Starter Cloud,50
ACC-2235,INV-B2B-801571,2025-08-16,549.0,Professional Platform,50
ACC-2179,INV-B2B-801193,2025-08-16,224.0,Growth Suite,25
ACC-2177,INV-B2B-801183,2025-08-16,649.0,Professional Platform,150
ACC-2059,INV-B2B-800371,2025-08-16,549.0,Growth Suite,350
ACC-2107,INV-B2B-800701,2025-08-16,224.0,Growth Suite,25
ACC-2221,INV-B2B-801478,2025-08-16,224.0,Growth Suite,25
ACC-2039,INV-B2B-800230,2025-08-16,524.0,Professional Platform,25
ACC-2356,INV-B2B-802405,2025-08-16,349.0,Growth Suite,150
ACC-2115,INV-B2B-800760,2025-08-16,549.0,Growth Suite,350
ACC-2345,INV-B2B-802344,2025-08-16,74.0,Starter Cloud,25
ACC-2253,INV-B2B-801700,2025-08-16,99.0,Starter Cloud,50
ACC-2075,INV-B2B-800503,2025-08-16,399.0,Starter Cloud,350
ACC-2359,INV-B2B-802418,2025-08-16,524.0,Professional Platform,25
ACC-2208,INV-B2B-801386,2025-08-17,224.0,Growth Suite,25
ACC-2282,INV-B2B-801903,2025-08-17,49.0,Starter Cloud,0
ACC-2195,INV-B2B-801299,2025-08-17,399.0,Starter Cloud,350
ACC-2319,INV-B2B-802185,2025-08-17,1490.0,Enterprise Unlimited,0
ACC-2372,INV-B2B-802519,2025-08-17,399.0,Starter Cloud,350
ACC-2142,INV-B2B-800943,2025-08-17,849.0,Professional Platform,350
ACC-2323,INV-B2B-802208,2025-08-17,49.0,Starter Cloud,0
ACC-2291,INV-B2B-801970,2025-08-17,199.0,Starter Cloud,150
ACC-2163,INV-B2B-801083,2025-08-17,399.0,Starter Cloud,350
ACC-2126,INV-B2B-800841,2025-08-17,49.0,Starter Cloud,0
ACC-2357,INV-B2B-802409,2025-08-17,224.0,Growth Suite,25
ACC-2055,INV-B2B-800337,2025-08-17,524.0,Professional Platform,25
ACC-2256,INV-B2B-801715,2025-08-17,524.0,Professional Platform,25
ACC-2270,INV-B2B-801818,2025-08-18,249.0,Growth Suite,50
ACC-2243,INV-B2B-801625,2025-08-18,199.0,Growth Suite,0
ACC-2144,INV-B2B-800952,2025-08-18,199.0,Starter Cloud,150
ACC-2298,INV-B2B-802021,2025-08-18,399.0,Starter Cloud,350
ACC-2201,INV-B2B-801338,2025-08-18,524.0,Professional Platform,25
ACC-2342,INV-B2B-802322,2025-08-18,224.0,Growth Suite,25
ACC-2014,INV-B2B-800089,2025-08-18,99.0,Starter Cloud,50
ACC-2392,INV-B2B-802664,2025-08-18,499.0,Professional Platform,0
ACC-2368,INV-B2B-802483,2025-08-18,224.0,Growth Suite,25
ACC-2352,INV-B2B-802379,2025-08-19,74.0,Starter Cloud,25
ACC-2340,INV-B2B-802309,2025-08-19,199.0,Starter Cloud,150
ACC-2343,INV-B2B-802328,2025-08-19,849.0,Professional Platform,350
ACC-2321,INV-B2B-802199,2025-08-19,349.0,Growth Suite,150
ACC-2397,INV-B2B-802690,2025-08-19,1515.0,Enterprise Unlimited,25
ACC-2203,INV-B2B-801350,2025-08-19,549.0,Professional Platform,50
ACC-2174,INV-B2B-801159,2025-08-19,74.0,Starter Cloud,25
ACC-2108,INV-B2B-800706,2025-08-19,224.0,Growth Suite,25
ACC-2102,INV-B2B-800667,2025-08-19,74.0,Starter Cloud,25
ACC-2225,INV-B2B-801514,2025-08-19,199.0,Starter Cloud,150
ACC-2121,INV-B2B-800805,2025-08-19,524.0,Professional Platform,25
ACC-2087,INV-B2B-800569,2025-08-19,199.0,Growth Suite,0
ACC-2104,INV-B2B-800680,2025-08-19,74.0,Starter Cloud,25
ACC-2147,INV-B2B-800984,2025-08-19,224.0,Growth Suite,25
ACC-2013,INV-B2B-800085,2025-08-20,199.0,Growth Suite,0
ACC-2278,INV-B2B-801868,2025-08-20,249.0,Growth Suite,50
ACC-2110,INV-B2B-800720,2025-08-20,849.0,Professional Platform,350
ACC-2022,INV-B2B-800135,2025-08-20,99.0,Starter Cloud,50
ACC-2123,INV-B2B-800820,2025-08-20,74.0,Starter Cloud,25
ACC-2211,INV-B2B-801401,2025-08-20,49.0,Starter Cloud,0
ACC-2328,INV-B2B-802238,2025-08-20,249.0,Growth Suite,50
ACC-2322,INV-B2B-802202,2025-08-20,199.0,Starter Cloud,150
ACC-2084,INV-B2B-800551,2025-08-20,99.0,Starter Cloud,50
ACC-2169,INV-B2B-801121,2025-08-20,199.0,Starter Cloud,150
ACC-2262,INV-B2B-801756,2025-08-20,549.0,Growth Suite,350
ACC-2172,INV-B2B-801141,2025-08-20,524.0,Professional Platform,25
ACC-2316,INV-B2B-802165,2025-08-20,49.0,Starter Cloud,0
ACC-2057,INV-B2B-800349,2025-08-20,399.0,Starter Cloud,350
ACC-2314,INV-B2B-802155,2025-08-20,549.0,Growth Suite,350
ACC-2263,INV-B2B-801765,2025-08-21,199.0,Starter Cloud,150
ACC-2113,INV-B2B-800744,2025-08-21,849.0,Professional Platform,350
ACC-2283,INV-B2B-801912,2025-08-21,249.0,Growth Suite,50
ACC-2216,INV-B2B-801438,2025-08-21,1515.0,Enterprise Unlimited,25
ACC-2292,INV-B2B-801977,2025-08-21,549.0,Growth Suite,350
ACC-2296,INV-B2B-802007,2025-08-21,1515.0,Enterprise Unlimited,25
ACC-2098,INV-B2B-800646,2025-08-21,49.0,Starter Cloud,0
ACC-2049,INV-B2B-800291,2025-08-21,349.0,Growth Suite,150
ACC-2184,INV-B2B-801226,2025-08-21,199.0,Growth Suite,0
ACC-2047,INV-B2B-800275,2025-08-21,49.0,Starter Cloud,0
ACC-2258,INV-B2B-801731,2025-08-21,199.0,Starter Cloud,150
ACC-2301,INV-B2B-802044,2025-08-21,249.0,Growth Suite,50
ACC-2068,INV-B2B-800447,2025-08-21,74.0,Starter Cloud,25
ACC-2003,INV-B2B-800024,2025-08-21,399.0,Starter Cloud,350
ACC-2128,INV-B2B-800853,2025-08-22,549.0,Growth Suite,350
ACC-2264,INV-B2B-801774,2025-08-22,199.0,Starter Cloud,150
ACC-2187,INV-B2B-801250,2025-08-22,524.0,Professional Platform,25
ACC-2015,INV-B2B-800093,2025-08-22,1640.0,Enterprise Unlimited,150
ACC-2060,INV-B2B-800381,2025-08-22,199.0,Growth Suite,0
ACC-2175,INV-B2B-801170,2025-08-22,549.0,Growth Suite,350
ACC-2044,INV-B2B-800255,2025-08-22,49.0,Starter Cloud,0
ACC-2124,INV-B2B-800825,2025-08-22,399.0,Starter Cloud,350
ACC-2093,INV-B2B-800606,2025-08-22,549.0,Professional Platform,50
ACC-2268,INV-B2B-801804,2025-08-22,74.0,Starter Cloud,25
ACC-2188,INV-B2B-801256,2025-08-22,549.0,Professional Platform,50
ACC-2228,INV-B2B-801534,2025-08-23,224.0,Growth Suite,25
ACC-2341,INV-B2B-802315,2025-08-23,49.0,Starter Cloud,0
ACC-2159,INV-B2B-801061,2025-08-23,99.0,Starter Cloud,50
ACC-2375,INV-B2B-802547,2025-08-23,249.0,Growth Suite,50
ACC-2052,INV-B2B-800316,2025-08-23,549.0,Professional Platform,50
ACC-2331,INV-B2B-802255,2025-08-23,224.0,Growth Suite,25
ACC-2074,INV-B2B-800495,2025-08-23,849.0,Professional Platform,350
ACC-2036,INV-B2B-800214,2025-08-23,74.0,Starter Cloud,25
ACC-2377,INV-B2B-802561,2025-08-23,199.0,Starter Cloud,150
ACC-2133,INV-B2B-800880,2025-08-23,549.0,Growth Suite,350
ACC-2369,INV-B2B-802493,2025-08-23,199.0,Growth Suite,0
ACC-2116,INV-B2B-800772,2025-08-24,199.0,Starter Cloud,150
ACC-2362,INV-B2B-802440,2025-08-24,99.0,Starter Cloud,50
ACC-2165,INV-B2B-801092,2025-08-24,224.0,Growth Suite,25
ACC-2067,INV-B2B-800440,2025-08-24,524.0,Professional Platform,25
ACC-2242,INV-B2B-801617,2025-08-24,74.0,Starter Cloud,25
ACC-2170,INV-B2B-801128,2025-08-24,399.0,Starter Cloud,350
ACC-2309,INV-B2B-802119,2025-08-24,199.0,Growth Suite,0
ACC-2090,INV-B2B-800585,2025-08-24,199.0,Growth Suite,0
ACC-2396,INV-B2B-802682,2025-08-24,199.0,Starter Cloud,150
ACC-2095,INV-B2B-800624,2025-08-24,74.0,Starter Cloud,25
ACC-2000,INV-B2B-800004,2025-08-25,249.0,Growth Suite,50
ACC-2227,INV-B2B-801526,2025-08-25,99.0,Starter Cloud,50
ACC-2119,INV-B2B-800795,2025-08-25,249.0,Growth Suite,50
ACC-2017,INV-B2B-800105,2025-08-25,499.0,Professional Platform,0
ACC-2130,INV-B2B-800864,2025-08-25,99.0,Starter Cloud,50
ACC-2281,INV-B2B-801892,2025-08-25,549.0,Growth Suite,350
ACC-2061,INV-B2B-800389,2025-08-25,74.0,Starter Cloud,25
ACC-2307,INV-B2B-802101,2025-08-25,199.0,Growth Suite,0
ACC-2286,INV-B2B-801931,2025-08-25,199.0,Starter Cloud,150
ACC-2382,INV-B2B-802612,2025-08-25,1540.0,Enterprise Unlimited,50
ACC-2189,INV-B2B-801261,2025-08-25,499.0,Professional Platform,0
